 119.50000000 -127.00000000 -38.26349567 
 119.50000000 -126.50000000 -38.26349390 
 119.50000000 -126.00000000 -38.26348766 
 119.50000000 -125.50000000 -38.26350337 
 119.50000000 -125.00000000 -38.26349893 
 119.50000000 -124.50000000 -38.26349007 
 119.50000000 -124.00000000 -38.26347531 
 119.50000000 -123.50000000 -38.26345600 
 119.50000000 -123.00000000 -38.26345184 
 119.50000000 -122.50000000 -38.26342641 
 119.50000000 -122.00000000 -38.26339438 
 119.50000000 -121.50000000 -38.26335468 
 119.50000000 -121.00000000 -38.26330712 
 119.50000000 -120.50000000 -38.26325143 
 119.50000000 -120.00000000 -38.26318717 
 120.00000000 -130.00000000 -38.26350798 
 120.00000000 -129.50000000 -38.26350876 
 120.00000000 -129.00000000 -38.26350828 
 120.00000000 -128.50000000 -38.26350858 
 120.00000000 -128.00000000 -38.26350456 
 120.00000000 -127.50000000 -38.26352693 
 120.00000000 -127.00000000 -38.26352598 
 120.00000000 -126.50000000 -38.26352235 
 120.00000000 -126.00000000 -38.26351437 
 120.00000000 -125.50000000 -38.26352773 
 120.00000000 -125.00000000 -38.26352136 
 120.00000000 -124.50000000 -38.26351028 
 120.00000000 -124.00000000 -38.26349466 
 120.00000000 -123.50000000 -38.26347286 
 120.00000000 -123.00000000 -38.26344656 
 120.00000000 -122.50000000 -38.26352554 
 120.00000000 -122.00000000 -38.26348635 
 120.00000000 -121.50000000 -38.26343986 
 120.00000000 -121.00000000 -38.26338603 
 120.00000000 -120.50000000 -38.26332513 
 120.00000000 -120.00000000 -38.26325564 
